Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Baiocchi, V., Lelo, K., Vatore, F.","Boolean logic model for an environmental protection plan on a local administration territory",2015,"Geographia Technica",10,2,,1,8,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84945935333&partnerID=40&md5=b60c498656233dab4123d3ee032224fc",Article,Scopus,2-s2.0-84945935333
"Hadrabova, A., Bilopilska, O., Sauer, P.","History of household waste management: Comparison of Ukraine and the Czech republic after 1990",2015,"Actual Problems of Economics",171,9,,294,303,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84950106986&partnerID=40&md5=67e6d444bc86ed6bbc3ce54d93546f90",Article,Scopus,2-s2.0-84950106986
"Olkiewicz, M., Bober, B., Majchrzak-Lepczyk, J.","Management instruments in environmental protection | Instrumenty zarząqdzania w ochronie środowiskowej",2015,"Rocznik Ochrona Srodowiska",17,1,,710,725,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940511447&partnerID=40&md5=3a0f9a2a27860c742cd9d77bb8f63961",Article,Scopus,2-s2.0-84940511447
"Kamitsou, H.A., Kalavrouziotis, I.K., Papadaki, M.","Healthcare waste management in the prefectures of Aetoloakarnania and the Island of Lesbos, Greece",2015,"Global Nest Journal",17,2,,312,322,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84931064458&partnerID=40&md5=eca40d10e9fa7b4d821ac02580cf4ad8",Article,Scopus,2-s2.0-84931064458
"Cenar, I., Mihaltan, D.C., Vitan, D.","Non-governmental organisations and environmental protection. Realities and perspectives",2015,"Journal of Environmental Protection and Ecology",16,4,,1422,1430,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84966454915&partnerID=40&md5=97df13e3a24b74e4b19b0e26ecc9c140",Article,Scopus,2-s2.0-84966454915
"Miller, R.W.","Review: Bad water, Nature, Pollution and politics in Japan, 1870-1950",2015,"Electronic Green Journal",1,38,,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930399259&partnerID=40&md5=2308f33433b185576d9223e3ad01d289",Review,Scopus,2-s2.0-84930399259
"Liviu, M., Alina, M., Gligor, C., Carmen, A., Aurelia, B.","The impact of environmental protection expenses upon the economic development of Romania",2015,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",2,5,,493,497,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946722569&partnerID=40&md5=4ee83c39635d1c3dea4970896bd1ddea",Conference Paper,Scopus,2-s2.0-84946722569
"Xiao, N.","An empirical study of the improvement of the pollution regulations for reducing industrial waste in China",2015,"International Journal of Earth Sciences and Engineering",8,5,,2434,2440,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84959272788&partnerID=40&md5=66f8cca2908000ef3901be57943b95c3",Article,Scopus,2-s2.0-84959272788
"Pentreath, R.J., Larsson, C.-M., Copplestone, D.","ICRP’s approach to protection of the living environment under different exposure situations",2015,"Annals of the ICRP",44,,,288,294,,1,10.1177/0146645315572308,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930175330&partnerID=40&md5=b3d279f8fae8f9fc21c4039494f2c373",Article,Scopus,2-s2.0-84930175330
"Dziuba, S.T., Ingaldi, M.","Segragation and recycling of packaging waste by individual consumers in Poland",2015,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",3,5,,545,552,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946551279&partnerID=40&md5=13bb9a1a57a28e53a47703903aa8460b",Conference Paper,Scopus,2-s2.0-84946551279
"Zhang, Y., Li, N., Zhang, Y.","The research of China's urban smart environmental protection management mode",2015,"Communications in Computer and Information Science",482,,,415,423,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922356709&partnerID=40&md5=19e3d070e065d8fd97612db05dc9ed51",Conference Paper,Scopus,2-s2.0-84922356709
"Camelia, S., Visescu, M.","Environmental impact of infrastructure development in a hydrographic basin",2015,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",1,5,,289,296,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946832855&partnerID=40&md5=1c4ea119f1945af71caedbda78bc244d",Conference Paper,Scopus,2-s2.0-84946832855
"Balaguer, P., Carreras, D., Diedrich, A., Espeja, S., Bardolet, M., TINTORé, J.","The area of land and sea protected by statutory designations of the Mallorca Island | Àrea de sòl i mar protegida per una regulació legal a l'illa de Mallorca",2015,"Bolleti de la Societat d'Historia Natural de les Balears",56,,,177,197,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922241272&partnerID=40&md5=eb40e05a78414498303ac531bd2f5d03",Article,Scopus,2-s2.0-84922241272
"Simtion, D.","Towards ecological marketing",2015,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",3,5,,745,750,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946552775&partnerID=40&md5=57abdbf880ca5bca97a0ff5ad89ddd29",Conference Paper,Scopus,2-s2.0-84946552775
"Zhou, J.","Research of environmental dyeing of natural dyes with rare earth mordant",2015,"Wool Textile Journal",43,9,,54,58,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944048591&partnerID=40&md5=77b074abd722130eed82b45e21955503",Article,Scopus,2-s2.0-84944048591
"Sena, N.K.","We have never been environmentalists | Jamais Fomos Ambientalistas",2015,"Fronteiras",4,1,,275,285,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84973473759&partnerID=40&md5=ed96403feccd68c1269559b23f3829fc",Review,Scopus,2-s2.0-84973473759
"Nakagawa, L., de Masi, E., Narciso, E., Neto, H.M., Papini, S.","Palatability and efficacy of bromadiolone rodenticide block bait previously exposed to environmental conditions",2015,"Pest Management Science",71,10,,1414,1418,,,10.1002/ps.3944,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940523984&partnerID=40&md5=dd330beb6d29e7054327876c970236f7",Article,Scopus,2-s2.0-84940523984
"Harris, P.","America's Other Guantánamo: British Foreign Policy and the US Base on Diego Garcia",2015,"Political Quarterly",86,4,,507,514,,1,10.1111/1467-923X.12186,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946484233&partnerID=40&md5=d7844e08138d2e674dca0d1011816b6b",Article,Scopus,2-s2.0-84946484233
"Schmitt, J., Scardua, F.P.","The environmental decentralization and the enforcement of Amazon deforestation | A descentralização das competências ambientais e a fiscalização do desmatamento na Amazônia | La descentralización de los poderes ambientales y la fiscalización de la deforestación en la Amazonia",2015,"Revista de Administracao Publica",49,5,,1121,1142,,1,10.1590/0034-7612131456,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940929146&partnerID=40&md5=7f283631707ba365ce569ef050de8261",Article,Scopus,2-s2.0-84940929146
"Szumiata, T., Gzik-Szumiata, M., Brzózka, K., Górka, B., Gawroński, M., Świetlik, R., Trojanowska, M.","Iron-containing phases in fly ashes from different combustion systems",2015,"Nukleonika",60,1,,151,154,,,10.1515/nuka-2015-0030,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84924975165&partnerID=40&md5=9a8a0b22505bfa2a5950ba1399241484",Article,Scopus,2-s2.0-84924975165
"Buckley, B.","Federal Government approves DC water's green infrastructure plan",2015,"ENR (Engineering News-Record)",274,22,,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930531831&partnerID=40&md5=b8f2e942a5202edf1cb6a766f860d6c4",Short Survey,Scopus,2-s2.0-84930531831
"Tsiaras, S.","Assessing the environmental impact of mountain tourism. the case of elatochori ski centre, Greece",2015,"CEUR Workshop Proceedings",1498,,,461,470,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84955479587&partnerID=40&md5=b384dab900e50281f3f355ed75845306",Conference Paper,Scopus,2-s2.0-84955479587
"Neto, R.S., de Carvalho Bento, M., de Menezes, S.J.M.C., Almeida, F.S.","Characterization of forest cover of protected areas of the Atlantic forest | Caracterização da cobertura florestal de unidades de conservação da mata Atlântica",2015,"Floresta e Ambiente",22,1,,32,41,,,10.1590/2179-8087.058013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925424453&partnerID=40&md5=dec2ebf67d1daa92eaa48d6be1c4e061",Article,Scopus,2-s2.0-84925424453
"Badawy, N.A., El-Bayaa, A.A., Amdeha, E.","Removal of CU (Ii), ni (II), and co (II) ions from aqueous solution using low cost adsorbent: Isotherms, kinetics and equilibrium aspects",2015,"Journal of Chemical and Pharmaceutical Research",7,5,,589,598,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979477458&partnerID=40&md5=796d0494cf13e8df76259bdaea38f1c7",Article,Scopus,2-s2.0-84979477458
"Zhai, Y., Guo, X.","Application status and prospect of composite plastic construction formwork in the construction",2015,"Hecheng Shuzhi Ji Suliao/China Synthetic Resin and Plastics",32,5,,90,92,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84947747355&partnerID=40&md5=12d69b4b956edcc6f009ae9fd233781e",Review,Scopus,2-s2.0-84947747355
"Holtzer, M., Dańko, R., Dańko, J., Pytel, Z.","Utilisation of Products of the Thermal Reclamation of Post Reclamation Dusts in the Production Technology of Ceramic Building Materials",2015,"Archives of Foundry Engineering",15,4,,33,36,,1,10.1515/afe-2015-0075,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84943767701&partnerID=40&md5=18df4e1fbc296d920b6742b94fbb9007",Article,Scopus,2-s2.0-84943767701
"Pan, Y., Liu, T., Yang, S.","Research status of marine drilling fluid at home and abroad",2015,"Oilfield Chemistry",32,2,,,,292-295 and 316,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940666061&partnerID=40&md5=79d1cc5282cdecab610ea77c09fa0f3f",Article,Scopus,2-s2.0-84940666061
"Kalavrouziotis, I.K., Koukoulakis, P.H., Drakatos, P.A.","Water and wastewater management in antiquity in the context of an ethically oriented environmental protection",2015,"International Journal of Global Environmental Issues",14,3-4,,226,237,,,10.1504/IJGENVI.2015.071847,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942106780&partnerID=40&md5=e69334e27cbecdbec5e7cb7a8af81c07",Article,Scopus,2-s2.0-84942106780
"Albu, L., Coara, G., Macovescu, G., Hanchevici, A.-B., Deselnicu, V.","Minimisation of pollutant emissions in the leather and footwear industry – an innovative aproach",2015,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",2,5,,345,352,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946725608&partnerID=40&md5=0e38053fb6aa6eb379927776fd5f4a17",Conference Paper,Scopus,2-s2.0-84946725608
"Munaf, Y.","The principle of transboundary liability and interest approach from international legal perspectives towards environmental protection",2015,"International Business Management",9,4,,440,444,,,10.3923/ibm.2015.440.444,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928687552&partnerID=40&md5=7395495c8cb760dc56b03620bf2f9dfc",Article,Scopus,2-s2.0-84928687552
"Böhm, H.","New forms of cross-border co-operation governance as a tool of environmental protection strategies – example from Czech-Polish-Slovak borders",2015,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",2,5,,739,746,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946720089&partnerID=40&md5=4af6e6d54b4fe3a6404ea19c887f0877",Conference Paper,Scopus,2-s2.0-84946720089
"Kozel, R., Vilamová, Š., Király, A., Hawrysz, L., Hys, K.","Legal aspects of environmental issues in the Czech Republic",2015,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",2,5,,703,709,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946720045&partnerID=40&md5=5fe58ca09afd735ec693a4f26dd59628",Conference Paper,Scopus,2-s2.0-84946720045
"Hadrabova, A., Bilopilska, O., Sauer, P.","History of household waste management: Comparison of Ukraine and Czech Republic before 1989",2015,"Actual Problems of Economics",170,8,,272,280,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84950134574&partnerID=40&md5=d991249ebb8ee7ca525686b1c6b94bee",Article,Scopus,2-s2.0-84950134574
"Zhao, L., Zeng, F., Wang, S., Yang, B.","research on multi-objective optimal operation of microgrid based on economic and environmental protection",2015,"Gaoya Dianqi/High Voltage Apparatus",51,6,,127,132,,1,10.13296/j.1001-1609.hva.2015.06.023,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937396995&partnerID=40&md5=3dd829498bd542d35a5f00a0b2e46985",Article,Scopus,2-s2.0-84937396995
"Intymakova, A.","Modelling of public administration processes in the field of environmental protection",2015,"Actual Problems of Economics",174,12,,398,407,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84959374428&partnerID=40&md5=8eeaef96a6aa2143266eb0b1314042dc",Article,Scopus,2-s2.0-84959374428
"Bertini, M.A., Fushita, A.T., Lima, M.I.S.","Vegetation coverage in hydrographic basins in the central region of the State of São Paulo, Brazil | Cobertura vegetal nas bacias hidrográficas na região central do Estado de São Paulo, Brasil",2015,"Brazilian Journal of Biology",75,3,,709,717,,,10.1590/1519-6984.21713,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84943550118&partnerID=40&md5=18a8456a3f7a226c1da32cbee6617602",Article,Scopus,2-s2.0-84943550118
"Malița, M., Feier, A., Hernea, S., Petzek, E.","A present duty – new life for historical steel bridges",2015,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",3,5,,11,18,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946552656&partnerID=40&md5=00465a01712ce289e4afad76c7a24476",Conference Paper,Scopus,2-s2.0-84946552656
"Filipczyk, J.","Some issues of road emission for passenger cars and light duty vehicles sector in the aspects of environmental protection",2015,"Transport Problems",10,2,,117,123,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937579568&partnerID=40&md5=e794fda91e261bf62ac304d12f579f95",Article,Scopus,2-s2.0-84937579568
"Hsu, Y.-M.","Reframing sustainability in Taiwan: Legal challenges and opportunities",2015,"Legal Aspects of Sustainable Development: Horizontal and Sectorial Policy Issues",,,,289,301,,,10.1007/978-3-319-26021-1_16,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84956994160&partnerID=40&md5=a63ca95793d48e9ed63555481b58fe4c",Book Chapter,Scopus,2-s2.0-84956994160
"Flues, F., Rübbelke, D., Vögele, S.","An analysis of the economic determinants of energy efficiency in the European iron and steel industry",2015,"Journal of Cleaner Production",104,,,250,263,,3,10.1016/j.jclepro.2015.05.030,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84931566803&partnerID=40&md5=b7436f1f067a7975d71f4d614b00c18c",Article,Scopus,2-s2.0-84931566803
"Qu, H.","Recycling and utilizing technology of oilfield associated gas",2015,"Xiandai Huagong/Modern Chemical Industry",35,8,,,,147-150 and 152,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940777981&partnerID=40&md5=62e15cd90c14d5e87e532436b1508962",Article,Scopus,2-s2.0-84940777981
"Rzadkosz, S., Kozana, J., Garbacz-Klempka, A., Piękos̈, M.","Structure analysis and properties of unleaded brasses",2015,"Archives of Metallurgy and Materials",60,1,,323,328,,,10.1515/amm-2015-0053,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84929463969&partnerID=40&md5=5e6cb52fd3d879743d84c4b5c61fa9b1",Article,Scopus,2-s2.0-84929463969
"Wang, M., Lo, K.","Displacement and resettlement with Chinese characteristics: An editorial introduction",2015,"Geography Research Forum",35,,,1,9,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84960480024&partnerID=40&md5=09e72f6c43eda2c5cd28e758193df305",Review,Scopus,2-s2.0-84960480024
"Smith, D.D., Hall, S.","Guidance algorithms for multiple cooperative autonomous aquatic vehicles",2015,"American Society of Agricultural and Biological Engineers Annual International Meeting 2015",4,,,3142,3148,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84952024820&partnerID=40&md5=0eeb518418d65ae0898cee4e7e8f9a9e",Conference Paper,Scopus,2-s2.0-84952024820
"Lu, Y.-T., Wu, S.-Z., Zhao, Y.-H., Li, Y.-Y., Gao, J.","Analysis of spatial equilibrium of environmental industry development based on the environmental protection input: A case study of the period between 2004 and 2011",2015,"Zhongguo Huanjing Kexue/China Environmental Science",35,5,,1586,1591,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930169810&partnerID=40&md5=3ad8b2c0f94e23e105216859a8cb1741",Article,Scopus,2-s2.0-84930169810
"Cirovic, M., Makajic-Nikolic, D., Petrovic, N., Vujosevic, M., Kuzmanovic, M.","European union oil import dependency risk analysis",2015,"Polish Journal of Environmental Studies",24,1,,75,81,,,10.15244/pjoes/26105,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928102004&partnerID=40&md5=6b62405a82dd3057991da1524ec66bfd",Article,Scopus,2-s2.0-84928102004
